Date,Mkt-RF,LME,BEME,OP,Investment,r12_2,ST_REV,LT_REV,AC,IdioVol,Lturnover,rf
199005,0.0842,-0.050605849,0.036525865,-0.004259832,-0.014943608,-0.030232451,-0.004829892,0.007949482,0.003728098,-0.010604635,-0.059309876,0.0068
199006,-0.0109,0.013157628,0.019232929,-0.021232052,-0.005651372,-0.03362995,-0.007941587,0.002564592,-0.008959929,0.010737472,-0.013154859,0.0063
199007,-0.019,-0.024070037,-0.006672524,-0.030988623,0.020876956,-0.061404392,-0.01068348,-0.024104448,0.003149565,0.044920075,0.02008442,0.0068
199008,-0.1015,-0.036691596,-0.03752142,-0.007649182,0.020394965,-0.028363784,-0.027122991,-0.00781526,0.009558026,0.059297556,0.040347734,0.0066
199009,-0.0612,-0.035568319,-0.008363184,-0.033543879,0.01921556,-0.067331856,-0.046663984,-0.020445541,0.018978499,0.046774487,0.031832353,0.006
199010,-0.0192,-0.061985774,-0.006599264,-0.048127335,-0.013512545,-0.076728757,0.000768882,-0.052478002,-0.008736797,0.05520728,-0.011895975,0.0068
199011,0.0635,-0.048332951,0.017846535,0.028672964,-0.03459065,0.052677838,0.049312649,-0.000605044,-0.030858735,-0.022706787,-0.038050341,0.0057
199012,0.0246,-0.048859127,-0.002592551,0.000730125,-0.018168225,-0.021044037,-0.005563851,-0.032124578,-0.011590303,0.016348651,-0.013044665,0.006
199101,0.0469,0.04316767,0.002961714,-0.000501124,-0.02073296,0.082000795,0.008261744,0.063556847,-0.007552262,-0.094744092,-0.09350224,0.0052
199102,0.0719,0.067806665,0.019439169,0.025743989,0.004537886,0.072597053,0.018208705,0.04835364,-0.000105942,-0.080089044,-0.031404919,0.0048
199103,0.0265,0.064001721,0.015703768,0.005980754,-0.003850128,-0.003533941,-0.012189603,0.069768477,-0.015166174,-0.053262164,-0.030282837,0.0044
199104,-0.0028,0.030384692,0.010700564,0.025407749,0.003782072,0.005785047,0.012408511,0.013733296,-0.018327246,0.005872956,0.009557595,0.0053
199105,0.0365,-0.020071227,-0.00928691,-0.003003884,-0.008642928,-0.0019383,0.001965368,0.003812258,0.012530708,0.017616744,-0.022203111,0.0047
199106,-0.0494,0.011536464,-0.00993158,-0.012018631,0.007895465,-0.017819379,0.005120868,-0.016531552,-0.000285202,0.042246428,0.034713319,0.0042
199107,0.0424,-0.027113207,0.005238301,-0.005740746,-0.019777231,-0.030728075,0.028216921,-0.001795776,0.00554728,-0.010793792,-0.040111134,0.0049
199108,0.0232,-0.011743666,0.006740936,0.011287775,-0.009240555,-0.011334799,-0.011055828,0.003753422,-0.001142103,-0.012111052,-0.022130804,0.0046
199109,-0.0159,0.024328646,0.018713323,0.004728351,-0.008876126,-0.026388273,0.003500059,-0.006266548,-0.006314617,0.00855608,-0.004011402,0.0046
199110,0.0129,-0.001829197,0.009738453,0.009094859,0.000286842,-0.028039473,-0.010358529,0.006650399,0.013464752,-0.012968568,-0.011199467,0.0042
199111,-0.0419,0.025778846,0.025597802,-0.002415083,-0.008605862,-0.015637099,-0.005204336,-0.013497289,0.008685138,0.013250649,0.019093494,0.0039
199112,0.1084,-0.092699393,0.019737485,-0.017504967,-0.045214994,-0.078532441,0.000156667,-0.031747266,-0.00046763,0.004533819,-0.06270014,0.0038
199201,-0.0059,0.167323201,-0.014604183,0.05580985,0.083136437,0.02050935,0.052954645,0.137205438,-0.001719045,-0.133460644,-0.057481073,0.0034
199202,0.0109,0.029552156,-0.034320057,0.017383801,0.038974142,0.009985868,-0.02946425,0.079002991,0.000532484,-0.018499259,-0.008648965,0.0028
199203,-0.0266,0.005841477,-0.025783905,-0.001647043,0.015158809,-0.000317353,0.00249316,0.001577603,0.006442818,0.040132813,0.036648166,0.0034
199204,0.0107,-0.077033106,-0.050096825,-0.008175925,0.003617336,0.021460276,-0.035926569,-0.015081736,0.003590129,0.072605637,0.049316716,0.0032
199205,0.003,-0.011293864,-0.011547486,0.008159241,0.005422452,-0.003950129,-0.005646622,0.001521081,-0.010720527,0.014861185,0.007615207,0.0028
199206,-0.0234,-0.044959402,-0.022213392,-0.005222014,0.008792225,-0.007212984,0.000159165,-0.01431686,-0.005804017,0.04687737,0.027402091,0.0032
199207,0.0377,-0.021402283,-0.004181986,-0.021716075,0.005870376,-0.01549817,0.017714156,0.008148429,-0.008540811,0.006609038,-0.001166704,0.0031
199208,-0.0238,-0.004353393,0.000554847,-0.025137261,-0.017286461,0.000234549,-0.001560003,-0.049704843,0.002017451,0.036862223,0.022441167,0.0026
199209,0.0119,-0.001985155,0.004219589,0.004830718,-0.006055155,-0.020376454,-0.002540439,0.009505514,0.006776017,-0.003448846,-0.011643986,0.0026
199210,0.0102,0.004476131,0.011732012,0.004545973,-0.00817621,-0.025193936,0.011713803,0.006851202,-0.007784814,-0.017208031,-0.022153629,0.0023
199211,0.0413,0.038492277,0.009841835,0.007159266,-0.011391314,0.000136632,-0.006572803,0.011982783,-0.008886032,-0.043275829,-0.064720992,0.0023
199212,0.0153,0.017678191,-0.024034478,0.015093218,0.01055909,-0.033466904,0.013594756,0.031107007,0.000543326,0.001746295,-0.004699577,0.0028
199301,0.0093,0.059683869,-0.026351233,0.018616993,0.036589741,-0.046039943,-0.000261298,0.074376288,0.016153284,-0.01473788,-0.018770409,0.0023
199302,0.0012,-0.034147297,-0.057998394,0.008856378,0.043025687,-0.033507115,0.000691299,0.033483815,0.021469641,0.050458088,0.059382493,0.0022
199303,0.023,-0.006409325,-0.027323601,0.009833669,0.020816007,-0.034469462,-0.007968071,0.023927384,-0.002512551,0.020326775,-0.011169724,0.0025
199304,-0.0305,0.002627739,-0.038490031,0.002634935,0.027320914,-0.004505156,-0.0150165,0.037256793,0.020824323,-0.002335071,0.012251322,0.0024
199305,0.0289,0.015989144,0.014516458,-0.000361555,0.009178885,0.00206925,0.012681433,0.021602533,-0.005722672,-0.049324704,-0.030249074,0.0022
199306,0.0031,-0.004545669,-0.024729561,0.023669141,0.018266181,-0.050387644,0.010919911,0.019865218,0.008991724,0.000891953,0.002441367,0.0025
199307,-0.0034,0.00494854,-0.029435757,0.004302658,0.015694695,-0.037526081,-0.0170894,0.017464341,0.001620717,0.004410204,0.01502917,0.0024
199308,0.0371,-0.005334461,-0.00241436,-0.009950053,0.002362258,-0.022685774,0.007170051,0.005418306,0.000771221,-0.010189241,-0.0218257,0.0025
199309,-0.0012,0.026416424,-0.008610781,0.019882241,0.008948621,-0.02742496,0.000787603,0.016100948,0.002170696,-0.00046485,-0.018810968,0.0026
199310,0.0141,0.037940974,0.020020518,-0.026011501,0.003584935,0.017956145,0.025505321,0.026042102,0.002969306,-0.023617722,-0.002250245,0.0022
199311,-0.0189,-0.008176164,0.005569351,-0.02190876,-0.005502682,0.030737798,-0.008539788,0.007639482,0.012355887,0.027737333,0.011843926,0.0025
199312,0.0165,-0.016601115,-0.015722858,-0.009390004,0.006658119,-0.02964737,0.003026272,0.011119216,-0.013848507,0.018991036,-0.013207735,0.0023
199401,0.0287,0.02469998,-0.012261249,-0.001695945,0.016515277,-0.004026569,0.017354231,0.038267262,-0.002969625,-0.006568337,-0.019801963,0.0025
199402,-0.0255,0.015310549,-0.005486388,-0.014285229,-0.003919192,0.00296384,0.001810975,0.00531977,0.004393135,-0.012003159,0.01141604,0.0021
199403,-0.0478,-0.004642492,-0.023774814,-0.002752352,0.012398314,0.005494015,0.001663961,0.010909796,0.009219124,0.028411247,0.020668874,0.0027
199404,0.0068,-0.036109607,-0.028652897,-0.007965355,0.021234971,-0.013008715,-0.00143576,0.002182732,0.003223152,0.038586744,0.014291648,0.0027
199405,0.0058,-0.013258456,-0.007514305,0.001881218,0.001103732,0.003904031,0.004273919,0.003300667,-0.006231854,0.019471316,-0.014922158,0.0031
199406,-0.0303,-0.009632771,-0.023316378,-0.015613782,0.00901792,-0.006797534,-0.002678872,-0.003709477,-0.001794811,0.047051135,0.030632158,0.0031
199407,0.0282,-0.024175308,-0.008061725,-0.012721396,0.000774681,-0.007470248,0.016950992,0.009712402,-0.012675628,0.013222898,-0.012710354,0.0028
199408,0.0401,-0.017855023,-0.001116485,-0.002526916,-0.00256409,-0.006284539,0.01457848,0.020649515,0.005754046,-0.020841907,-0.034216731,0.0037
199409,-0.0231,0.036295917,0.005545261,0.000611546,0.009938728,-0.011092929,-0.003458025,0.010182004,0.002824894,-0.026182772,0.000274686,0.0037
199410,0.0134,-0.015819509,-0.007685375,-0.023175681,0.005726018,-0.015533065,0.006762646,0.001338385,0.004527923,0.007973768,-0.006476523,0.0038
199411,-0.0404,-0.000668087,-0.004207447,-0.02278649,-0.011082439,0.000851649,-0.008210065,-0.019234079,-0.000363929,0.014491094,0.004954356,0.0037
199412,0.0086,-0.044097952,-0.01623834,-0.009646088,0.017568547,-0.040294373,0.00850426,0.003726961,0.004757233,0.029446696,0.013001859,0.0044
199501,0.018,0.022427041,0.005322283,0.002578409,-0.004322082,0.015618027,0.039231138,-0.010875556,0.004796141,-9.47E-05,0.003250341,0.0042
199502,0.0363,-0.018454361,-0.007558516,0.005587532,-0.001250003,-0.000457136,0.010319662,-0.007012143,0.000966807,0.034521653,0.003576548,0.004
199503,0.0219,-0.013614739,0.00118219,-0.013834502,0.008334366,-0.007236354,0.000620419,0.005647156,-0.007169014,-0.00526814,-0.021416659,0.0046
199504,0.0211,-0.003147208,-0.018652977,0.004100849,0.012075389,-0.012421493,0.002424425,0.00745639,0.002881739,-0.00220703,-0.010166414,0.0044
199505,0.029,-0.019983598,-0.012856194,0.015337307,0.0005163,-0.010054545,0.002187384,-0.008365876,0.009298903,0.026758972,-0.00528587,0.0054
199506,0.0272,0.02470887,0.024144313,0.019434459,-0.013669376,-0.01439572,0.015242114,-0.012963217,-0.00119603,-0.066674334,-0.040997402,0.0047
199507,0.0372,0.014599279,0.0129743,0.006533505,-0.009442403,-0.011408256,-0.015252864,0.003011762,-0.010086938,-0.045658646,-0.040680634,0.0045
199508,0.0055,0.033626096,0.004191851,0.032419055,0.013453538,-0.007971319,0.015206366,-0.011350563,0.009815539,-0.019422725,-0.006001679,0.0047
199509,0.0335,-0.0135844,0.004720185,0.006122367,0.007371281,-0.025057548,-0.007383958,-0.006996761,0.006764713,0.004679523,0.017633113,0.0043
199510,-0.0152,-0.037691397,-0.004924726,-0.009620163,0.004645,-0.046798618,-0.019826893,-0.00850682,0.015071692,0.068096771,0.034542715,0.0047
199511,0.0396,-0.041592062,-0.007345434,0.005349687,0.004719102,-0.002099533,0.002860807,0.002952977,-0.008883161,0.020891592,-0.00808313,0.0042
199512,0.0103,-0.012127276,-0.00614219,0.010665137,0.029377516,-0.024549162,-0.019215975,0.028683633,0.009201514,0.042742924,0.028590192,0.0049
199601,0.0226,0.005131945,0.006873393,0.014204301,0.023188513,-0.000435496,0.02184052,0.017812093,0.002693079,0.007422244,-0.005742364,0.0043
199602,0.0133,0.015739438,0.006823745,0.01757158,0.00159846,-0.006378064,0.018929445,-0.005463628,0.005659725,-0.017510927,-0.025302514,0.0039
199603,0.0073,0.014535865,-0.008594173,-0.010859853,0.000989152,0.017290137,-0.000248427,-0.002545154,0.010495083,0.002798709,0.002520305,0.0039
199604,0.0206,0.048400182,0.023627337,-0.007212811,-0.011245458,0.012039982,0.005813803,0.008024623,0.011818176,-0.100607917,-0.063197739,0.0046
199605,0.0236,0.052268217,0.014335687,-0.002634457,0.003326883,-0.014566632,-0.01830624,0.022379631,0.002086168,-0.047939622,-0.026314768,0.0042
199606,-0.0114,-0.041717256,-0.030932447,-0.018929005,0.014548409,-0.015934014,0.009754506,-0.010265278,0.005295687,0.089793072,0.068995316,0.004
199607,-0.0597,-0.041214346,-0.050045942,0.000902794,0.022410516,0.002382468,-0.038417696,-0.011343207,-0.007616205,0.121564494,0.064041076,0.0045
199608,0.0277,0.004847365,-0.00486221,0.011864243,-0.023249542,0.002016836,0.039672647,-0.002724301,-0.000907349,-0.023157346,-0.033689755,0.0041
199609,0.0501,-0.025839197,0.011820209,-0.011519041,-0.026455581,-0.02297909,0.009953338,-0.014294826,-0.001456719,-0.020640106,-0.018336479,0.0044
199610,0.0086,-0.049983984,-0.047759826,-0.002596137,0.019300286,-0.055652039,-0.014344743,-0.006726857,-0.008972641,0.083039805,0.036247508,0.0042
199611,0.0625,-0.053601279,-0.023128862,-0.000994759,-0.006592933,0.00956203,-0.00085431,-0.016536878,-0.005417645,0.015495319,-0.010015972,0.0041
199612,-0.017,-0.000865952,-0.03289126,-0.018747124,0.002478079,-0.019618559,0.001474395,-0.004835214,0.002272391,0.025840007,0.007397233,0.0046
199701,0.0498,0.02532446,0.033085169,0.009545511,-0.005847027,-0.00722688,0.035668114,0.004267391,-0.01517795,-0.038737594,-0.033019621,0.0045
199702,-0.0049,-0.022312461,-0.045951873,0.019396267,0.02248123,-0.005033158,0.025450561,-0.000760521,0.01246409,0.077407036,0.06170844,0.0039
199703,-0.0502,-0.013922244,-0.043262227,-0.021113936,0.019032941,-0.022507137,-0.002877258,0.0071017,-0.006909464,0.063742759,0.039320664,0.0043
199704,0.0404,-0.077433341,0.000654588,-0.01224806,-0.008144048,-0.051158197,0.01540837,-0.036062467,-0.005525937,0.069057398,0.00920032,0.0043
199705,0.0674,0.016361272,0.012802425,-0.007452343,-0.017893118,0.053453196,0.055815508,-0.016929001,-0.004452325,-0.073062776,-0.047697395,0.0049
199706,0.041,-0.006707215,-0.028018899,0.001367119,0.01502474,-0.039474913,0.000119183,0.01129145,0.010000267,0.021357491,0.014200823,0.0037
199707,0.0733,-0.029805391,-0.007292317,0.002145878,-0.022588598,-0.03714024,0.016959696,-0.008165662,0.002423376,-0.001151671,-0.038544669,0.0043
199708,-0.0415,0.079155846,0.001705839,0.014804984,-0.006275367,0.027431601,0.005471646,0.030039747,-0.000924257,-0.053216958,-0.033232934,0.0041
199709,0.0535,0.038429257,-0.000986361,0.018644993,-0.007266688,-0.00814172,0.015374838,-0.00345659,-0.008687764,-0.012662249,-0.005892427,0.0044
199710,-0.038,0.008564522,-0.019971227,0.002984145,0.017737332,-0.030548211,-0.001355411,-0.003421992,0.014841841,0.030288475,0.056186703,0.0042
199711,0.0298,-0.063620335,-0.018540104,-0.026751861,0.019834065,-0.037927535,-0.028634124,0.004025467,0.0139408,0.085012697,0.049338591,0.0039
199712,0.0132,-0.067601632,-0.050236588,0.008253119,0.021312424,-0.060109298,-0.049217543,-0.018166195,-0.00751339,0.073418928,0.058609321,0.0048
199801,0.0015,0.012445259,0.022458591,-0.013513852,-0.003866916,0.012448683,0.068913725,-0.004356697,0.012996983,-0.002548371,-0.025904104,0.0043
199802,0.0704,-0.018937429,-0.002409233,0.006690531,-0.019507696,0.006563348,0.016948382,0.006916755,0.006081341,-0.01545924,-0.034348177,0.0039
199803,0.0476,-0.00579655,-0.013150111,0.008979631,0.006777829,-0.020763223,0.008690871,0.017561112,-0.006358457,0.008521081,0.001621056,0.0039
199804,0.0073,0.014138302,0.002304741,-0.002306234,-0.003475606,-0.002606378,0.008525168,-0.012776241,0.016922528,-0.022507268,-0.016942397,0.0043
199805,-0.0307,-0.020120607,-0.019339538,-0.011913611,0.025502969,-0.025268057,0.00728575,0.003865967,-0.004290603,0.058816672,0.048285963,0.004
199806,0.0318,-0.07018953,0.012674874,-0.01914876,-0.015486978,-0.070722994,-0.021859472,-0.014784786,0.007778942,0.02087697,0.001623176,0.0041
199807,-0.0246,-0.032061337,0.001202589,0.007773728,0.007138304,-0.046487541,-0.036953011,-0.004059571,0.020317756,0.050603881,0.010413556,0.004
199808,-0.1608,-0.052980002,-0.028472387,-0.070263452,0.04081854,-0.046965377,-0.033633325,0.020040892,0.018337746,0.125725464,0.109591304,0.0043
199809,0.0615,-0.024614427,0.013754422,0.012502046,-0.010512172,0.03247007,0.039640925,0.02229962,0.011476566,-0.043032776,-0.055309157,0.0046
199810,0.0713,-0.043177017,0.02836828,-0.002291005,-0.00207662,0.041623919,0.087289826,-0.021082445,-0.010724894,-0.015907193,-0.050413514,0.0032
199811,0.061,0.032386297,0.033432949,0.029047578,0.009953214,0.011154381,0.023584083,0.007546098,-0.004522268,-0.049802177,-0.070572826,0.0031
199812,0.0616,-0.043838022,0.029479745,0.008514689,-0.016317485,-0.072973016,-0.002905287,-0.011000113,0.006255863,0.006181815,-0.048559759,0.0038
199901,0.035,0.055481946,0.058536944,0.027804352,-0.024909755,0.004020863,-0.004137961,0.021285953,0.033761781,-0.145793923,-0.104189718,0.0035
199902,-0.0408,-0.015477837,-0.018023441,0.018206539,0.027792982,-0.023024661,0.030511974,-0.005611056,0.001270232,0.039763621,0.03098345,0.0035
199903,0.0345,-0.061404703,-0.002486907,0.03179603,0.004999737,-0.004762868,-0.007271294,0.005976194,0.024166596,-0.034608099,-0.053044593,0.0043
199904,0.0433,0.021739708,-0.036818947,-0.003797058,0.012636029,0.076912843,0.023640789,0.060628618,-0.000228781,-0.046560036,-0.043061864,0.0037
199905,-0.0246,0.044142342,-0.012713876,-0.024954609,0.016282099,0.047753512,0.020487557,0.025834496,-0.005666019,0.001144048,-0.003356769,0.0034
199906,0.0477,-0.012586298,0.009516952,-0.017972209,-0.021632725,-0.028237827,0.018543619,0.006887526,-0.004336519,-0.024315409,-0.032533334,0.004
199907,-0.0347,0.050937658,-0.004216312,-0.010657858,0.016029503,-0.005600486,0.010245407,-0.000261405,0.009928916,0.007740605,-0.010694305,0.0038
199908,-0.0138,-0.008567855,0.001286001,-0.004842438,-0.005236538,-0.019463598,-0.020606375,-0.008820004,0.004833256,0.00077018,-0.01752084,0.0039
199909,-0.0281,0.014835684,0.02154943,0.016229028,-0.002857036,-0.063958106,-0.006486309,0.014923994,-0.004356708,-0.040635898,-0.014808904,0.0039
199910,0.0613,-0.067503903,0.028032857,0.037439471,-0.005117669,-0.052381101,-0.008543725,-0.028882281,0.042167392,-0.011757527,4.83E-05,0.0039
199911,0.0337,0.098761156,0.067073063,0.034249144,0.008681033,-0.065468589,0.031259123,0.065840901,0.009394219,-0.169242996,-0.139722982,0.0036
199912,0.0772,0.026334143,0.062548651,0.031216965,0.00379524,-0.1057269,-0.14517116,0.073028979,0.054366325,-0.134438987,-0.171245857,0.0044
200001,-0.0474,0.132787935,0.066492577,0.058443699,0.05379715,-0.005198797,0.020417151,0.049827257,0.010177351,-0.080722701,-0.058025136,0.0041
200002,0.0245,0.140054796,0.098730822,0.097607576,0.029270703,-0.157589874,-0.159307202,0.089743786,0.028233724,-0.284998272,-0.263361587,0.0043
200003,0.052,-0.083841976,-0.01080018,-0.070209447,0.001541185,0.023959821,0.086628858,-0.044435527,-0.003431058,0.136620317,0.065861415,0.0047
200004,-0.064,-0.076434273,-0.060844677,-0.07605693,-0.001188506,0.106009979,-0.057540541,-0.038292798,-0.03821355,0.182574422,0.169629571,0.0046
200005,-0.0442,-0.063665256,-0.054479566,-0.023268671,0.00622974,0.086564624,-0.122740041,-0.024905047,-0.010375152,0.114330127,0.127473122,0.005
200006,0.0464,0.051272622,0.031858412,0.010729128,0.002284117,-0.1214217,0.110632584,0.043280525,0.010155743,-0.167701137,-0.117076287,0.004
200007,-0.0251,-0.024415844,-0.063126036,-0.044682561,0.02758474,0.002036081,0.057245417,-0.026936787,0.00206595,0.073760892,0.044871368,0.0048
200008,0.0703,-0.010038058,0.030276152,0.043892374,-0.00517733,-0.044563755,0.032869743,0.021165596,0.002527082,-0.067428003,-0.082534907,0.005
200009,-0.0545,-0.013658891,-0.064190766,-0.021411024,0.054854142,0.002455015,0.025813528,-0.009305534,0.007846113,0.088362118,0.101486921,0.0051
200010,-0.0276,-0.073293096,-0.053663464,-0.076424049,0.029450015,0.05040508,-0.054318262,-0.030479254,0.006532104,0.115419503,0.071306613,0.0056
200011,-0.1072,-0.063595999,-0.134192781,-0.123944657,0.059704229,0.015290156,-0.142601118,-0.02524683,-0.001887764,0.199366555,0.164609799,0.0051
200012,0.0119,-0.104046057,-0.109467508,-0.014748113,0.025596122,-0.065812799,-0.070799768,0.020212874,-0.044228646,0.107520293,0.05745733,0.005
200101,0.0313,0.257808592,0.175179224,0.097671742,-0.047611831,0.31787371,0.27474963,0.010958335,-0.010478484,-0.260555235,-0.22957811,0.0054
200102,-0.1005,-0.016003637,-0.132176995,-0.079034552,0.073287147,-0.136016435,0.121834553,0.087033897,-0.012682102,0.237134497,0.134313378,0.0038
200103,-0.0726,-0.021997894,-0.097606511,-0.035850993,0.0245697,-0.130891293,-0.117788377,0.040829239,0.00645324,0.139896376,0.07844254,0.0042
200104,0.0794,-0.018377181,0.053277045,0.008813576,-0.022353646,0.096500129,0.10764909,-0.02699507,-0.013960099,-0.093410749,-0.081688353,0.0039
200105,0.0072,0.061839088,-0.017226141,-0.005246913,0.012992212,-0.039270977,0.040119509,0.042866186,-0.021205605,0.016172521,0.003138324,0.0032
200106,-0.0194,0.011254998,-0.031427568,-0.004743889,0.003898432,-0.031576278,-0.017650463,0.025617769,-0.006224018,0.034537822,0.03181449,0.0028
200107,-0.0213,-0.010628122,-0.038930116,-0.03977529,0.012362061,-0.086074183,0.00336747,0.012191906,0.010271903,0.104712279,0.063266908,0.003
200108,-0.0646,0.007182122,-0.035101227,-0.025530485,0.039866024,-0.082469396,-0.045607402,0.042285366,-0.01978175,0.095122284,0.057761848,0.0031
200109,-0.0925,-0.044337539,-0.027255846,-0.012643163,0.023299957,-0.153362998,-0.065078836,-0.01257449,0.0033532,0.138281091,0.080020172,0.0028
200110,0.0246,0.081494684,0.061391513,0.026918886,-0.024596564,0.106390625,0.135850602,-0.002536279,-0.01807352,-0.126567783,-0.105831026,0.0022
200111,0.0754,0.007643449,0.018434004,0.031444638,-0.020319259,0.117216322,-0.032046626,0.003241361,0.003061692,-0.085499643,-0.086017825,0.0017
200112,0.0161,0.056221465,0.010140711,-0.000320041,0.001340894,0.016158132,0.010067332,0.017694269,-0.011585786,-0.03887271,-0.032964088,0.0015
200201,-0.0144,0.036720238,-0.027352951,-0.015996651,0.036025444,-0.027807791,0.021565595,0.039295775,-0.015871946,0.019922603,0.039747032,0.0014
200202,-0.0229,-0.029473107,-0.038792235,-0.057213796,0.039611313,-0.100615226,-0.020253919,0.023038097,0.00036728,0.119722427,0.081300714,0.0013
200203,0.0424,0.031878438,-0.006185661,0.006384851,-0.002993071,0.004571121,0.040706607,0.032236767,0.003083527,-0.073251122,-0.04338337,0.0013
200204,-0.052,0.027458995,-0.06177578,-0.011035037,0.039847341,-0.085967668,0.000846573,0.040743106,-3.97E-05,0.101923976,0.068557039,0.0015
200205,-0.0138,-0.00234057,-0.036053572,-0.008644275,0.023596518,-0.059393154,-0.044336891,0.028437925,0.01039714,0.073191553,0.027246878,0.0014
200206,-0.0721,-0.011003847,-0.050130604,-0.006424386,0.03660722,-0.075730597,-0.057671285,0.011227951,-0.004579729,0.122168359,0.060454688,0.0013
200207,-0.0818,-0.013682271,0.006667466,-0.014049329,-0.022998669,-0.032576287,-0.013375483,-0.020956951,0.009363501,0.073614368,0.045917205,0.0015
200208,0.005,-0.017357773,-0.003664149,0.007810976,-0.018702386,-0.023153474,0.01270397,-0.010056756,-0.003051023,0.014665408,-0.005279836,0.0014
200209,-0.1035,0.010718293,-0.012029672,-0.018284858,-0.045480665,-0.10561931,-0.026220338,-0.021446409,-0.012561822,0.092453824,0.0562729,0.0014
200210,0.0784,-0.010465587,0.050977153,0.024309668,0.02298076,0.059866223,0.095517561,0.01302445,0.033249343,-0.065863531,-0.086610393,0.0014
200211,0.0596,0.077049562,0.045475528,0.061666647,0.073267739,0.168544726,-0.00955941,0.050128587,0.0383215,-0.178842415,-0.128575353,0.0012
200212,-0.0576,0.005425512,-0.045094715,-0.034758854,-0.039603427,-0.118366493,0.097624774,0.002118903,-0.008143296,0.106538912,0.065582536,0.0011
200301,-0.0257,0.037834697,0.005756142,0.033038158,0.006916768,-0.007479673,0.002219082,0.002347519,0.02404116,-0.014612068,0.013389881,0.001
200302,-0.0188,-0.003272397,0.001918752,0.001535947,0.000602013,-0.035095442,-0.020432708,-0.005073878,-0.003006616,0.046191351,0.019353998,0.0009
200303,0.0109,0.00794735,0.023103453,0.001255482,-0.007044163,-0.025842865,0.00016638,-0.005248017,-0.013334432,0.007328894,-0.011779964,0.001
200304,0.0822,0.023181065,0.012584252,0.024307137,0.015245555,0.105093548,0.030144694,0.001910185,0.020834472,-0.089170173,-0.035151965,0.001
200305,0.0605,0.083435643,0.044305734,0.066399525,0.068990702,0.123593438,-0.035762066,0.05633145,0.015589754,-0.146516389,-0.075524279,0.0009
200306,0.0142,0.039861152,0.010123962,0.00655408,0.002008919,0.031159475,-0.016386604,0.018845784,-0.002952386,-0.038203764,-0.02148036,0.001
200307,0.0235,0.066613799,0.003580749,0.025331342,0.022432248,0.00708099,0.007648245,0.007864288,0.011860389,-0.071060467,-0.044004885,0.0007
